"A_Midsummer_Nights_Dream" "fallushr" "shakespeare-alls-11" "shakespeare-as-12" "shakespeare-comedy-7" "shakespeare-loves-8" "shakespeare-merchant-5" "shakespeare-merry-15" "shakespeare-midsummer-16" "shakespeare-much-3"
"l" 0 0 0 0 0 0.0824652777777778 0 0 0 0
"lived" 0.00585000585000585 0 0.00407016972607758 0.0130451798060617 0.00613722842764208 0.0173611111111111 0 0.0167933162601285 0.00580349370320933 0.0176795580110497
"lives" 0.00585000585000585 0 0.00814033945215516 0.0130451798060617 0.0245489137105683 0.0130208333333333 0.00894654439722657 0 0.00580349370320933 0.0132596685082873
"making" 0.0117000117000117 0 0.00407016972607758 0.0130451798060617 0.0245489137105683 0.0130208333333333 0.0178930887944531 0 0.0116069874064187 0
"mere" 0 0.0827243899076244 0.0122105091782327 0.0173935730747489 0.00613722842764208 0.0130208333333333 0.00447327219861329 0.00419832906503212 0 0
"open" 0.00585000585000585 0.0275747966358748 0.00407016972607758 0.0130451798060617 0.0184116852829262 0 0.00447327219861329 0.0293883034552248 0.00580349370320933 0
"park" 0.00585000585000585 0 0 0 0 0.0303819444444444 0.00447327219861329 0.0377849615852891 0.00580349370320933 0
"prayers" 0.0117000117000117 0 0.0244210183564655 0.00434839326868722 0.0184116852829262 0 0.00894654439722657 0.00839665813006423 0.0116069874064187 0.00441988950276243
"purse" 0 0 0.00814033945215516 0.00434839326868722 0.0306861421382104 0.00434027777777778 0.0134198165958399 0.0251899743901927 0 0.00441988950276243
"quite" 0.0234000234000234 0 0.00407016972607758 0.00434839326868722 0.00613722842764208 0.0303819444444444 0.00447327219861329 0 0.0232139748128373 0
"reputation" 0 0 0.0244210183564655 0.00869678653737444 0.0184116852829262 0.00868055555555556 0 0.0167933162601285 0 0.00883977900552486
"rhyme" 0 0 0.00407016972607758 0.00869678653737444 0.00613722842764208 0.0347222222222222 0 0.00839665813006423 0 0.0220994475138122
"servants" 0 0 0.0122105091782327 0.00434839326868722 0.0184116852829262 0 0.0223663609930664 0.0293883034552248 0 0
"sings" 0.0117000117000117 0 0.0122105091782327 0 0 0.0217013888888889 0.00894654439722657 0.0167933162601285 0.0116069874064187 0.00441988950276243
"snug" 0.0526500526500527 0 0 0 0 0 0 0 0.0580349370320933 0
"tubal" 0 0 0 0 0 0 0.0849921717736524 0 0 0
"twere" 0.0117000117000117 0 0.0203508486303879 0 0.00613722842764208 0.00434027777777778 0.0178930887944531 0.00839665813006423 0.0116069874064187 0.00883977900552486
"wars" 0.00585000585000585 0 0.0407016972607758 0 0.0122744568552842 0.00434027777777778 0 0 0.00580349370320933 0.0176795580110497
"wherein" 0.00585000585000585 0.0137873983179374 0.0203508486303879 0.0260903596121233 0 0 0.0178930887944531 0.00419832906503212 0.00580349370320933 0
"work" 0.0234000234000234 0.0275747966358748 0.0162806789043103 0.00869678653737444 0 0 0.0134198165958399 0 0.0232139748128373 0
"wouldst" 0 0 0 0.0217419663434361 0.0245489137105683 0.00868055555555556 0.00894654439722657 0.00839665813006423 0 0.0176795580110497
"asleep" 0.0468000468000468 0.0137873983179374 0 0 0 0 0 0 0.0464279496256747 0.00441988950276243
"bears" 0 0 0 0.0173935730747489 0.0122744568552842 0.0217013888888889 0.0134198165958399 0.0125949871950964 0 0.00441988950276243
"bought" 0 0 0.0122105091782327 0.00869678653737444 0.0245489137105683 0.0130208333333333 0.0223663609930664 0.00419832906503212 0 0
"bush" 0.0351000351000351 0 0 0.0130451798060617 0 0.00868055555555556 0 0.00419832906503212 0.034820962219256 0
"c" 0.00585000585000585 0.0275747966358748 0.00814033945215516 0.0217419663434361 0 0.00434027777777778 0 0.0167933162601285 0.00580349370320933 0.00883977900552486
"clerk" 0 0 0 0 0 0 0.0715723551778126 0 0 0.00883977900552486
"conscience" 0.00585000585000585 0 0 0 0 0.00434027777777778 0.0447327219861329 0.0125949871950964 0.00580349370320933 0.00883977900552486
"countenance" 0 0.110299186543499 0 0.0173935730747489 0 0.0173611111111111 0 0.00419832906503212 0 0.00441988950276243
"drop" 0.00585000585000585 0 0.00407016972607758 0.00434839326868722 0.0368233705658525 0.00868055555555556 0.0134198165958399 0.00839665813006423 0.00580349370320933 0.00441988950276243
"due" 0.0175500175500175 0.0137873983179374 0.00407016972607758 0 0.0306861421382104 0.00868055555555556 0.0134198165958399 0 0.017410481109628 0
"falls" 0.0175500175500175 0 0.00814033945215516 0.00434839326868722 0.00613722842764208 0 0.0134198165958399 0.00419832906503212 0.017410481109628 0.0176795580110497
"forester" 0.0175500175500175 0 0 0.0217419663434361 0 0.0303819444444444 0 0 0.017410481109628 0
"gallant" 0.0117000117000117 0 0.0122105091782327 0.0173935730747489 0 0.0173611111111111 0 0.00839665813006423 0.0116069874064187 0.00441988950276243
"goose" 0.0175500175500175 0 0 0.00434839326868722 0 0.0390625 0.00447327219861329 0.00419832906503212 0.017410481109628 0
"hit" 0.00585000585000585 0 0 0.00434839326868722 0.00613722842764208 0.0434027777777778 0.00894654439722657 0.00419832906503212 0.00580349370320933 0.00441988950276243
"horn" 0.00585000585000585 0 0.00407016972607758 0.0217419663434361 0 0.0217013888888889 0.00447327219861329 0.00419832906503212 0.00580349370320933 0.0132596685082873
"hurt" 0.0117000117000117 0 0.0162806789043103 0.0130451798060617 0.00613722842764208 0 0.00447327219861329 0 0.0116069874064187 0.0220994475138122
"instant" 0 0.0275747966358748 0.0122105091782327 0.00869678653737444 0.0122744568552842 0.00868055555555556 0.00894654439722657 0.0125949871950964 0 0.00883977900552486
"jealousy" 0.0117000117000117 0 0 0 0.0122744568552842 0 0.00447327219861329 0.0419832906503212 0.0116069874064187 0.00441988950276243
"jove" 0.00585000585000585 0 0.00407016972607758 0.0130451798060617 0 0.0217013888888889 0 0.0167933162601285 0.00580349370320933 0.0132596685082873
"killed" 0.00585000585000585 0 0.00814033945215516 0.00869678653737444 0.00613722842764208 0.00868055555555556 0.00447327219861329 0.0125949871950964 0.00580349370320933 0.0220994475138122
"knowledge" 0 0 0.0244210183564655 0.0260903596121233 0.00613722842764208 0.0130208333333333 0.00447327219861329 0.00419832906503212 0 0
"length" 0.00585000585000585 0.110299186543499 0.00407016972607758 0.00434839326868722 0.0122744568552842 0 0.00894654439722657 0 0.00580349370320933 0.00883977900552486
"lovely" 0.0409500409500409 0 0 0 0 0.00434027777777778 0.00447327219861329 0 0.0406244559224653 0.00883977900552486
"meat" 0 0 0.00407016972607758 0.00869678653737444 0.0429605989934945 0 0.00894654439722657 0.0125949871950964 0 0.0132596685082873
"methought" 0.0351000351000351 0 0.00814033945215516 0.00434839326868722 0 0.00434027777777778 0.00447327219861329 0.00419832906503212 0.034820962219256 0
"night^s" 0.0292500292500293 0 0 0 0 0 0 0 0.0754454181417213 0
"nine" 0.00585000585000585 0 0.00814033945215516 0.00869678653737444 0 0.0217013888888889 0.00894654439722657 0.0167933162601285 0.00580349370320933 0.00441988950276243
"perhaps" 0.0117000117000117 0.110299186543499 0 0 0.0122744568552842 0.00868055555555556 0.00447327219861329 0 0.0116069874064187 0.00441988950276243
"pluck" 0.0117000117000117 0 0.0122105091782327 0 0.0122744568552842 0.00868055555555556 0.0134198165958399 0.00839665813006423 0.0116069874064187 0.00883977900552486
"promised" 0 0 0.0122105091782327 0.0130451798060617 0.0306861421382104 0.00434027777777778 0.00447327219861329 0.0125949871950964 0 0.00883977900552486
"pure" 0.0117000117000117 0.0137873983179374 0.00407016972607758 0.0130451798060617 0.00613722842764208 0.0217013888888889 0.00447327219861329 0 0.0116069874064187 0.00883977900552486
"receive" 0 0 0.0203508486303879 0.0130451798060617 0.0245489137105683 0.00868055555555556 0.0134198165958399 0.00419832906503212 0 0
"report" 0.0117000117000117 0 0.0203508486303879 0.00869678653737444 0.0122744568552842 0.00434027777777778 0.00447327219861329 0.00419832906503212 0.0116069874064187 0.00883977900552486
"revenge" 0.0117000117000117 0 0.00407016972607758 0.00869678653737444 0 0 0.0223663609930664 0.0167933162601285 0.0116069874064187 0.00883977900552486
"sat" 0.0234000234000234 0.0413621949538122 0.00814033945215516 0.0130451798060617 0 0.00434027777777778 0 0.00419832906503212 0.0232139748128373 0
"stir" 0.0234000234000234 0 0.00407016972607758 0.0130451798060617 0.0122744568552842 0.00868055555555556 0 0.00419832906503212 0.0232139748128373 0.00441988950276243
"story" 0.0175500175500175 0.0413621949538122 0.0122105091782327 0.00434839326868722 0.0122744568552842 0 0 0.00419832906503212 0.017410481109628 0.00883977900552486
"strike" 0.0292500292500293 0 0.00407016972607758 0 0.00613722842764208 0.00434027777777778 0 0.00839665813006423 0.0290174685160467 0.0132596685082873
"tedious" 0.0292500292500293 0 0.00407016972607758 0.0130451798060617 0 0 0.00894654439722657 0 0.0290174685160467 0.00883977900552486
"terms" 0.00585000585000585 0.0275747966358748 0.00407016972607758 0.00869678653737444 0 0.00868055555555556 0.0178930887944531 0.0167933162601285 0.00580349370320933 0.00441988950276243
"tree" 0 0 0 0.0434839326868722 0 0.0130208333333333 0.00447327219861329 0.0167933162601285 0 0
"wast" 0.0117000117000117 0 0.00814033945215516 0.0260903596121233 0.00613722842764208 0 0 0.00839665813006423 0.0116069874064187 0.0132596685082873
"water" 0.0117000117000117 0 0.00407016972607758 0 0.0184116852829262 0.00868055555555556 0 0.0293883034552248 0.0116069874064187 0.00441988950276243
"weary" 0.0175500175500175 0 0 0.0260903596121233 0.0122744568552842 0.0173611111111111 0 0 0.017410481109628 0
"whilst" 0.0117000117000117 0 0.0162806789043103 0 0.0368233705658525 0 0.0134198165958399 0.00419832906503212 0.0116069874064187 0
"ye" 0.0117000117000117 0 0.0122105091782327 0.00869678653737444 0 0.0130208333333333 0.0178930887944531 0.00419832906503212 0.0116069874064187 0.00441988950276243
"acquainted" 0 0 0.0122105091782327 0.00869678653737444 0.0122744568552842 0.00434027777777778 0.0134198165958399 0.0251899743901927 0 0
"alack" 0.0234000234000234 0 0 0.00434839326868722 0 0.0217013888888889 0.0134198165958399 0 0.0232139748128373 0
"amiens" 0 0 0 0.0739226855676827 0 0 0 0 0 0
"apparel" 0.0117000117000117 0 0.00407016972607758 0.0130451798060617 0.00613722842764208 0.00434027777777778 0.00447327219861329 0.00839665813006423 0.0116069874064187 0.0176795580110497
"appears" 0.0117000117000117 0 0 0.00434839326868722 0 0.00868055555555556 0.0178930887944531 0.00419832906503212 0.0116069874064187 0.0220994475138122
"assure" 0.0117000117000117 0 0.0122105091782327 0.00869678653737444 0 0.0217013888888889 0 0.00419832906503212 0.0116069874064187 0.00883977900552486
"awake" 0.0409500409500409 0 0 0 0 0 0 0.00839665813006423 0.0406244559224653 0.00441988950276243
"beaten" 0 0 0.0122105091782327 0 0.0306861421382104 0 0.00447327219861329 0.0209916453251606 0 0.0132596685082873
"brings" 0.00585000585000585 0 0.0162806789043103 0.0130451798060617 0.0122744568552842 0.00434027777777778 0.0134198165958399 0 0.00580349370320933 0.00883977900552486
"cat" 0.0175500175500175 0 0.0203508486303879 0.00869678653737444 0 0 0.00894654439722657 0 0.017410481109628 0.00883977900552486
"complexion" 0 0.0137873983179374 0 0.0173935730747489 0.00613722842764208 0.0130208333333333 0.0178930887944531 0.00839665813006423 0 0.00883977900552486
"counterfeit" 0.0117000117000117 0 0.0122105091782327 0.0173935730747489 0.00613722842764208 0 0.00447327219861329 0 0.0116069874064187 0.0176795580110497
"cover" 0.0117000117000117 0 0 0.0130451798060617 0 0 0.0178930887944531 0.00839665813006423 0.0116069874064187 0.0176795580110497
"credit" 0.00585000585000585 0 0.0244210183564655 0.00434839326868722 0.0245489137105683 0.00434027777777778 0.00894654439722657 0.00419832906503212 0.00580349370320933 0
"creep" 0.0175500175500175 0 0 0 0.00613722842764208 0 0.0134198165958399 0.0209916453251606 0.017410481109628 0.00883977900552486
"cupid^s" 0.0234000234000234 0 0.00407016972607758 0 0 0.0173611111111111 0.00447327219861329 0.00419832906503212 0.0232139748128373 0.00883977900552486
"dat" 0 0 0 0 0 0 0 0.071371594105546 0 0
"doors" 0 0.0137873983179374 0 0.0130451798060617 0.0613722842764208 0 0.0134198165958399 0 0 0
"drink" 0.00585000585000585 0 0.00407016972607758 0.0173935730747489 0 0.00434027777777778 0.00447327219861329 0.0293883034552248 0.00580349370320933 0.00441988950276243
"effect" 0.0117000117000117 0.0413621949538122 0.00814033945215516 0.00869678653737444 0.0122744568552842 0.00434027777777778 0 0.00839665813006423 0.0116069874064187 0.00441988950276243
"enemy" 0 0 0.0244210183564655 0.0217419663434361 0 0 0.0134198165958399 0.00419832906503212 0 0.00883977900552486
"feel" 0.00585000585000585 0.0275747966358748 0.00407016972607758 0.00869678653737444 0.0306861421382104 0.00434027777777778 0.00447327219861329 0 0.00580349370320933 0.0132596685082873
"fight" 0.0117000117000117 0 0.00407016972607758 0.00434839326868722 0 0.0130208333333333 0.00447327219861329 0.0209916453251606 0.0116069874064187 0.00883977900552486
"fled" 0.0175500175500175 0.0137873983179374 0.00814033945215516 0 0.0122744568552842 0 0.00447327219861329 0.00419832906503212 0.017410481109628 0.0176795580110497
"forbid" 0.0117000117000117 0 0.00814033945215516 0 0.00613722842764208 0.0130208333333333 0.00894654439722657 0.00419832906503212 0.0116069874064187 0.0176795580110497
"general" 0 0.0413621949538122 0.0325613578086206 0.00869678653737444 0 0.0130208333333333 0.00447327219861329 0 0 0
"gentlewoman" 0 0 0.0325613578086206 0.00434839326868722 0.0122744568552842 0 0 0.0167933162601285 0 0.00883977900552486
"gods" 0.0117000117000117 0 0.00407016972607758 0.0260903596121233 0.00613722842764208 0.00434027777777778 0.00447327219861329 0.00839665813006423 0.0116069874064187 0.00441988950276243
"greatest" 0.00585000585000585 0 0.0447718669868533 0.00434839326868722 0 0.00434027777777778 0.00447327219861329 0 0.00580349370320933 0.00441988950276243
"hadst" 0 0 0.00814033945215516 0.0173935730747489 0.0184116852829262 0.00868055555555556 0.00447327219861329 0.0125949871950964 0 0.00883977900552486
"idle" 0.0175500175500175 0 0.0162806789043103 0.00434839326868722 0.0122744568552842 0.0130208333333333 0 0.00419832906503212 0.017410481109628 0
"land" 0.0292500292500293 0 0.00407016972607758 0.00869678653737444 0.0122744568552842 0.00868055555555556 0 0 0.0290174685160467 0
"leonato^s" 0 0 0 0 0 0 0 0 0 0.0751381215469613
"luck" 0.0175500175500175 0 0.00407016972607758 0 0.00613722842764208 0 0.0178930887944531 0.0209916453251606 0.017410481109628 0
"motion" 0.00585000585000585 0.0275747966358748 0.0122105091782327 0 0.00613722842764208 0.0173611111111111 0.00894654439722657 0.0125949871950964 0.00580349370320933 0
"neighbour" 0 0 0.00407016972607758 0.00869678653737444 0 0.0130208333333333 0.00894654439722657 0 0 0.0397790055248619
"niece" 0 0 0 0.0130451798060617 0 0 0 0 0 0.061878453038674
"offend" 0.0175500175500175 0 0.00407016972607758 0.00869678653737444 0 0.00434027777777778 0.0134198165958399 0 0.017410481109628 0.0176795580110497
"parted" 0.0175500175500175 0 0.00407016972607758 0.0130451798060617 0.0122744568552842 0 0.0178930887944531 0.00419832906503212 0.017410481109628 0
"pound" 0 0 0 0 0.00613722842764208 0 0.0492059941847461 0.0125949871950964 0 0.00883977900552486
"rare" 0.0117000117000117 0.0137873983179374 0.00407016972607758 0.00869678653737444 0 0.00868055555555556 0.00894654439722657 0 0.0116069874064187 0.0220994475138122
"roar" 0.0468000468000468 0 0 0 0 0.00434027777777778 0 0 0.0464279496256747 0
"rude" 0.0175500175500175 0 0.00407016972607758 0.00869678653737444 0.0122744568552842 0.0173611111111111 0.00894654439722657 0 0.017410481109628 0
"scarce" 0 0 0.0122105091782327 0.0130451798060617 0.0184116852829262 0.0130208333333333 0.0134198165958399 0.00419832906503212 0 0.00441988950276243
"seven" 0.00585000585000585 0 0 0.0217419663434361 0.0122744568552842 0 0.00894654439722657 0.0209916453251606 0.00580349370320933 0.00441988950276243
"sharp" 0.00585000585000585 0.0137873983179374 0.0162806789043103 0.00434839326868722 0.0122744568552842 0.0173611111111111 0.00447327219861329 0.00419832906503212 0.00580349370320933 0.00441988950276243
"shine" 0.0351000351000351 0 0 0 0 0.0173611111111111 0 0.00419832906503212 0.034820962219256 0
"sigh" 0 0 0 0.00434839326868722 0 0.0260416666666667 0.00894654439722657 0 0 0.0353591160220995
"single" 0.0234000234000234 0 0.0162806789043103 0.00434839326868722 0 0.00434027777777778 0.00447327219861329 0 0.0232139748128373 0.00883977900552486
"skill" 0.0175500175500175 0.0137873983179374 0.0203508486303879 0.00434839326868722 0 0.00868055555555556 0 0.00419832906503212 0.017410481109628 0.00441988950276243
"sometimes" 0.0117000117000117 0 0.00814033945215516 0.00869678653737444 0.00613722842764208 0.00868055555555556 0.00447327219861329 0.0167933162601285 0.0116069874064187 0.00441988950276243
"sorry" 0 0 0.00814033945215516 0.00434839326868722 0.0184116852829262 0.00434027777777778 0.0134198165958399 0.00419832906503212 0 0.0265193370165746
"spite" 0.0292500292500293 0 0 0 0.0184116852829262 0.00434027777777778 0 0 0.0290174685160467 0.0132596685082873
